"TERM : 1054","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2004-2005","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","1858","3.153","32.5","15.7","22.5","7.1","16.0","1.6","1.0","2.9","0.1",".","",".","0.1","0.3","0.2","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","358","2.820","18.7","11.5","27.9","7.8","29.6","2.8","1.1",".",".",".","",".",".","0.6",".",".","."
"Sophomore","","485","3.076","28.2","14.0","28.9","10.7","14.8","1.4","1.4","0.4",".",".","",".",".",".",".",".","."
"Junior","","370","3.113","30.8","18.1","22.4","7.0","15.9","2.2","1.6","1.1",".",".","",".",".",".","0.8",".","."
"Senior","","481","3.342","40.3","20.2","18.7","5.0","12.1","1.0","0.2","2.3",".",".","",".",".","0.2",".",".","."
"Undergraduates","","1694","3.106","30.2","16.1","24.4","7.7","17.4","1.8","1.1","1.0",".",".","",".",".","0.2","0.2",".","."
"Special","","16","3.324","31.3","12.5","12.5",".","12.5",".",".","18.8",".",".","",".",".",".",".","12.5","."
"Graduate","","148","3.883","58.8","10.8","2.0","0.7",".",".",".","23.0","1.4",".","",".","1.4","2.0",".",".","."
"","Dept. Total","1858","3.153","32.5","15.7","22.5","7.1","16.0","1.6","1.0","2.9","0.1",".","",".","0.1","0.3","0.2","0.1","."
